,id,host_is_superhost,host_listings_count,host_identity_verified,accommodates,price,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
4213,38749265,0,7,1,2,322.0,80,4.55,4.36,2.25
4214,38833329,0,1,1,1,50.0,5,5.0,5.0,0.14
4215,38840325,0,1,1,16,2571.0,6,5.0,5.0,0.17
4216,38844291,0,1,1,1,35.0,1,5.0,5.0,0.03
4217,38894976,0,1,0,2,56.0,9,4.67,4.44,0.25
4218,38902496,1,2,1,6,265.0,3,5.0,4.67,0.09
4219,38928069,0,2,1,4,150.0,9,5.0,4.33,0.25
4220,38928828,1,1,1,4,217.0,86,4.93,4.95,2.45
4221,38930872,1,2,1,6,250.0,12,5.0,4.92,1.31
4222,38969224,0,2,0,2,50.0,4,4.75,5.0,0.11
4223,38969905,0,3,1,2,65.0,141,4.44,4.37,3.93
4224,38975150,0,2,1,2,55.0,15,4.87,4.87,0.42
4225,38975781,1,3,1,2,177.0,14,5.0,4.93,0.4
4226,39044764,0,2,0,5,250.0,16,4.75,4.38,0.46
4227,39053392,0,1,1,2,50.0,5,3.6,4.2,0.14
4228,39056501,0,1,0,4,270.0,1,5.0,5.0,0.51
4229,39081156,0,1,1,1,20.0,17,4.69,4.81,0.47
4230,39102293,0,12,1,2,105.0,3,5.0,4.67,0.09
4231,39121717,0,3,1,2,500.0,5,4.4,5.0,0.14
4232,39128032,1,3,1,2,110.0,6,4.5,4.5,0.18
4233,39133384,0,7,1,4,1360.0,5,5.0,5.0,0.16
4234,39135076,0,1,1,3,75.0,14,4.93,4.71,0.4
4235,39135254,0,1,1,3,150.0,9,5.0,4.88,0.25
4236,39144791,0,3,1,1,34.0,38,4.82,4.74,1.09
4237,39155885,0,1,1,2,100.0,1,0.0,,0.03
4238,39174796,0,2,1,2,116.0,14,5.0,5.0,0.4
4239,39196763,1,2,0,2,80.0,29,4.93,4.86,0.83
4240,39197942,0,2,1,1,36.0,10,5.0,4.8,0.28
4241,39198618,0,1,0,6,145.0,1,5.0,5.0,0.03
4242,39199429,0,1,1,2,45.0,8,5.0,4.5,0.23
4243,39200408,1,2,0,1,60.0,6,5.0,4.67,0.17
4244,39201483,0,2,0,3,45.0,5,4.6,5.0,0.14
4245,39202188,1,3,1,2,94.0,132,4.78,4.66,3.79
4246,39226532,0,1,0,2,25.0,6,3.83,4.5,0.17
4247,39243743,0,1,1,2,45.0,1,4.0,3.0,0.03
4248,39291856,0,1,1,4,100.0,11,5.0,4.6,0.31
4249,39314907,0,1,1,9,179.0,10,5.0,4.9,0.28
4250,39320042,0,1,1,3,70.0,2,5.0,5.0,0.06
4251,39339542,0,1,1,4,115.0,1,5.0,5.0,0.03
4252,39364267,0,1,1,2,90.0,2,5.0,5.0,0.06
4253,39406098,0,1,1,6,300.0,7,5.0,5.0,0.2
4254,39417372,0,1,1,3,80.0,1,5.0,5.0,0.03
4255,39427560,0,2,1,1,83.0,6,4.67,5.0,0.65
4256,39441556,0,1,1,4,99.0,8,4.63,5.0,0.23
4257,39444575,0,55,1,4,218.0,37,4.92,4.92,1.06
4258,39483660,0,1,0,1,50.0,1,5.0,5.0,0.03
4259,39485083,0,1,1,2,104.0,9,4.67,4.89,0.28
4260,39514434,1,1,1,2,90.0,34,4.71,4.82,0.97
4261,39527873,1,2,1,2,103.0,83,4.93,4.76,2.37
4262,39541753,0,1,1,2,140.0,21,4.76,4.62,0.61
4263,39553940,0,2,1,2,30.0,1,3.0,3.0,0.03
4264,39556516,0,1,1,4,486.0,27,4.63,4.44,0.82
4265,39585886,0,1,1,1,40.0,4,4.0,5.0,0.11
4266,39602193,1,2,1,1,92.0,23,4.96,4.61,0.66
4267,39606602,0,2,1,2,60.0,2,5.0,5.0,0.06
4268,39619533,0,2,1,2,180.0,20,4.35,4.8,0.63
4269,39663979,0,5,1,1,95.0,6,5.0,4.83,0.17
4270,39695236,0,1,1,2,27.0,16,4.75,4.56,0.46
4271,39721061,1,2,1,4,199.0,14,5.0,4.79,0.4
4272,39744712,0,12,1,2,97.0,17,4.82,4.59,0.49
4273,39745766,0,1,1,2,114.0,21,4.95,4.86,0.89
4274,39750846,0,1,0,5,110.0,6,5.0,4.5,0.17
4275,39770157,0,1,1,2,45.0,10,4.4,4.8,0.31
4276,39777561,0,2,1,2,65.0,3,3.5,5.0,0.09
4277,39788249,0,1,1,1,24.0,1,5.0,5.0,0.03
4278,39795425,0,2,1,4,100.0,16,3.25,4.13,0.47
4279,39795835,0,2,1,2,78.0,20,4.3,4.4,0.61
4280,39814391,1,2,1,2,48.0,17,4.82,4.35,0.49
4281,39815830,0,1,0,2,68.0,1,5.0,4.0,0.03
4282,39820233,0,3,1,2,140.0,27,4.56,4.67,0.79
4283,39834808,0,1,1,15,1200.0,2,4.0,5.0,0.07
4284,39835646,1,1,1,2,70.0,46,4.93,4.76,1.33
4285,39840572,0,1,0,2,65.0,10,4.78,4.89,0.29
4286,39868299,1,2,0,2,85.0,10,4.7,4.9,0.31
4287,39888150,0,1,1,2,43.0,2,5.0,5.0,0.18
4288,39889847,0,3,1,2,263.0,77,4.71,4.65,2.24
4289,39895442,0,1,1,2,58.0,1,0.0,,0.03
4290,39914831,0,12,1,2,96.0,19,4.28,4.11,0.59
4291,39914946,0,12,1,2,94.0,24,4.63,4.33,0.71
4292,39977570,1,2,1,1,42.0,48,5.0,4.81,2.99
4293,39982451,0,38,1,4,195.0,10,4.6,4.9,0.49
